DateHeure,Ville,Latitude,Longitude,Temperature,Humidite,Pression,VitesseVent,MeteoDescription,AQI,NO2,O3,PM10,PM2_5,JeuDonnees
2026-05-11 15:12:29.000000,Casablanca,33.5731,-7.5898,20.28,56.0,1016.0,4.63,clear sky,2.0,0.31,96.85,14.74,4.66,Entrainement
2026-05-11 15:12:35.000000,Rabat,34.0209,-6.8416,21.37,52.0,1017.0,4.12,few clouds,3.0,0.54,104.34,10.15,5.96,Entrainement
2026-05-11 15:12:42.000000,Marrakech,31.6295,-7.9811,26.98,39.0,1014.0,1.03,few clouds,3.0,0.17,104.15,6.85,2.14,Entrainement
2026-05-11 15:12:48.000000,Fes,34.0331,-5.0003,25.08,38.0,1015.0,2.57,few clouds,2.0,0.16,88.92,8.01,3.58,Entrainement
2026-05-11 15:48:39.000000,Casablanca,33.5731,-7.5898,20.18,56.0,1016.0,4.63,clear sky,2.0,0.43,99.31,8.76,3.66,Entrainement
2026-05-11 15:48:40.000000,Tanger,35.7595,-5.834,20.64,64.0,1016.0,4.63,scattered clouds,3.0,0.81,109.86,10.19,6.76,Entrainement
2026-05-11 15:48:42.000000,Karia Ba Mohamed,34.3667,-5.2139,26.34,35.0,1014.0,3.73,clear sky,2.0,0.31,91.5,8.89,4.45,Entrainement
2026-05-11 15:48:44.000000,Fes,34.0331,-5.0003,26.14,38.0,1013.0,2.57,few clouds,2.0,0.25,88.78,8.07,3.79,Entrainement
2026-05-11 16:13:05.000000,Casablanca,33.5731,-7.5898,19.99,60.0,1016.0,4.47,clear sky,2.0,0.35,98.38,12.83,4.54,Entrainement
2026-05-11 16:13:33.000000,Rabat,34.0209,-6.8416,21.37,60.0,1016.0,4.63,few clouds,3.0,0.62,106.78,10.09,6.3,Entrainement
2026-05-11 16:13:46.000000,Marrakech,31.6295,-7.9811,26.98,36.0,1013.0,3.09,few clouds,3.0,0.19,102.23,7.19,2.29,Entrainement
2026-05-11 16:13:56.000000,Fes,34.0331,-5.0003,26.08,36.0,1014.0,3.6,few clouds,2.0,0.18,88.43,7.97,3.65,Entrainement
2026-05-11 16:48:46.000000,Casablanca,33.5731,-7.5898,20.19,60.0,1017.0,3.6,clear sky,2.0,0.52,98.79,5.95,2.27,Entrainement
2026-05-11 16:48:49.000000,Tanger,35.7595,-5.834,19.64,64.0,1016.0,4.63,scattered clouds,3.0,1.09,107.68,7.59,4.86,Entrainement
2026-05-11 16:48:52.000000,Karia Ba Mohamed,34.3667,-5.2139,26.08,34.0,1013.0,3.41,clear sky,2.0,0.47,90.65,7.89,4.21,Entrainement
2026-05-11 16:48:56.000000,Fes,34.0331,-5.0003,26.14,38.0,1013.0,2.57,few clouds,2.0,0.4,86.46,6.96,3.28,Entrainement
2026-05-11 17:19:38.000000,Casablanca,33.5731,-7.5898,20.0,60.0,1016.0,3.6,clear sky,3.0,0.43,100.33,9.08,3.41,Entrainement
2026-05-11 17:19:44.000000,Rabat,34.0209,-6.8416,20.37,64.0,1016.0,3.6,clear sky,3.0,0.76,107.4,7.95,4.89,Entrainement
2026-05-11 17:19:51.000000,Marrakech,31.6295,-7.9811,26.98,36.0,1013.0,4.63,few clouds,2.0,0.21,86.56,15.68,4.81,Entrainement
2026-05-11 17:19:58.000000,Fes,34.0331,-5.0003,26.08,36.0,1013.0,2.06,few clouds,2.0,0.25,88.1,6.73,3.06,Entrainement
2026-05-11 18:03:32.000000,Casablanca,33.5731,-7.5898,20.19,60.0,1017.0,3.09,clear sky,2.0,0.66,98.08,5.55,1.93,Entrainement
2026-05-11 18:03:34.000000,Tanger,35.7595,-5.834,19.64,56.0,1016.0,3.09,scattered clouds,3.0,1.52,106.03,7.08,4.5,Entrainement
2026-05-11 18:03:36.000000,Karia Ba Mohamed,34.3667,-5.2139,24.86,39.0,1014.0,4.68,clear sky,2.0,0.64,89.93,8.16,4.55,Entrainement
2026-05-11 18:03:37.000000,Fes,34.0331,-5.0003,24.14,43.0,1013.0,3.6,few clouds,2.0,0.58,84.95,7.3,3.6,Entrainement
2026-05-11 18:20:05.000000,Casablanca,33.5731,-7.5898,20.0,60.0,1017.0,3.09,clear sky,3.0,0.56,101.34,7.91,3.08,Entrainement
2026-05-11 18:20:13.000000,Rabat,34.0209,-6.8416,20.37,64.0,1016.0,4.63,clear sky,3.0,1.09,107.68,7.59,4.86,Entrainement
2026-05-11 18:20:20.000000,Marrakech,31.6295,-7.9811,27.98,36.0,1014.0,4.63,few clouds,2.0,0.29,88.93,17.41,5.07,Entrainement
2026-05-11 18:20:27.000000,Fes,34.0331,-5.0003,25.08,43.0,1013.0,3.6,few clouds,2.0,0.4,86.46,6.96,3.28,Entrainement
2026-05-11 19:03:39.000000,Casablanca,33.5731,-7.5898,20.19,52.0,1017.0,2.57,clear sky,2.0,1.02,94.49,5.63,1.72,Entrainement
2026-05-11 19:03:41.000000,Tanger,35.7595,-5.834,18.64,59.0,1016.0,2.57,scattered clouds,2.0,2.44,99.98,6.51,3.96,Entrainement
2026-05-11 19:03:43.000000,Karia Ba Mohamed,34.3667,-5.2139,20.38,56.0,1015.0,6.73,clear sky,2.0,0.93,88.19,8.29,4.78,Entrainement
2026-05-11 19:03:45.000000,Fes,34.0331,-5.0003,23.14,49.0,1015.0,3.09,clear sky,2.0,0.88,82.66,7.71,4.04,Entrainement
2026-05-11 19:20:34.000000,Casablanca,33.5731,-7.5898,20.0,52.0,1017.0,2.57,clear sky,3.0,0.73,101.02,7.14,2.72,Entrainement
2026-05-11 19:20:40.000000,Rabat,34.0209,-6.8416,19.37,63.0,1017.0,3.09,clear sky,3.0,1.52,106.03,7.08,4.5,Entrainement
2026-05-11 19:20:46.000000,Marrakech,31.6295,-7.9811,25.98,38.0,1014.0,6.17,few clouds,2.0,0.36,90.17,17.85,4.94,Entrainement
2026-05-11 19:20:52.000000,Fes,34.0331,-5.0003,24.08,46.0,1013.0,3.6,clear sky,2.0,0.58,84.95,7.3,3.6,Entrainement
2026-05-11 20:03:48.000000,Casablanca,33.5731,-7.5898,18.56,61.0,1019.0,1.54,clear sky,2.0,1.4,90.69,6.21,1.67,Entrainement
2026-05-11 20:03:49.000000,Tanger,35.7595,-5.834,17.64,68.0,1017.0,1.54,few clouds,2.0,3.32,94.15,6.22,3.53,Entrainement
2026-05-11 20:03:51.000000,Karia Ba Mohamed,34.3667,-5.2139,18.17,59.0,1017.0,5.84,few clouds,2.0,1.16,86.8,8.32,4.95,Entrainement
2026-05-11 20:03:53.000000,Fes,34.0331,-5.0003,20.14,59.0,1017.0,2.06,clear sky,2.0,1.12,80.5,8.11,4.53,Entrainement
2026-05-11 20:21:00.000000,Casablanca,33.5731,-7.5898,18.95,59.0,1018.0,1.54,clear sky,2.0,1.13,97.24,6.84,2.39,Entrainement
2026-05-11 20:21:09.000000,Rabat,34.0209,-6.8416,18.37,68.0,1017.0,2.06,clear sky,2.0,2.44,99.98,6.51,3.96,Entrainement
2026-05-11 20:21:16.000000,Marrakech,31.6295,-7.9811,22.98,43.0,1017.0,5.14,few clouds,2.0,0.55,91.83,16.54,4.4,Entrainement
2026-05-11 20:21:23.000000,Fes,34.0331,-5.0003,21.08,56.0,1015.0,2.57,clear sky,2.0,0.88,82.66,7.71,4.04,Entrainement
2026-05-11 21:03:54.000000,Casablanca,33.5731,-7.5898,18.07,63.0,1019.0,1.54,clear sky,2.0,1.57,87.97,6.88,1.7,Entrainement
2026-05-11 21:03:56.000000,Tanger,35.7595,-5.834,16.64,67.0,1018.0,0.51,few clouds,2.0,3.68,90.07,6.14,3.22,Entrainement
2026-05-11 21:03:57.000000,Karia Ba Mohamed,34.3667,-5.2139,16.89,64.0,1019.0,4.01,few clouds,2.0,1.32,85.88,8.24,5.04,Entrainement
2026-05-11 21:03:58.000000,Fes,34.0331,-5.0003,17.14,72.0,1018.0,3.09,clear sky,2.0,1.28,79.26,8.39,4.96,Entrainement
2026-05-11 21:21:31.000000,Casablanca,33.5731,-7.5898,17.89,63.0,1019.0,1.54,clear sky,2.0,1.56,93.32,7.2,2.22,Entrainement
2026-05-11 21:21:38.000000,Rabat,34.0209,-6.8416,17.37,72.0,1018.0,1.54,scattered clouds,2.0,3.32,94.15,6.22,3.53,Entrainement
2026-05-11 21:21:45.000000,Marrakech,31.6295,-7.9811,20.98,46.0,1018.0,5.14,few clouds,2.0,0.77,95.02,15.45,3.92,Entrainement
2026-05-11 21:21:51.000000,Fes,34.0331,-5.0003,18.03,67.0,1017.0,6.17,clear sky,2.0,1.12,80.5,8.11,4.53,Entrainement
2026-05-11 22:21:58.000000,Casablanca,33.5731,-7.5898,16.84,67.0,1019.0,1.54,clear sky,2.0,1.79,90.34,7.72,2.14,Entrainement
2026-05-11 22:22:04.000000,Rabat,34.0209,-6.8416,14.37,88.0,1019.0,0.0,few clouds,2.0,3.68,90.07,6.14,3.22,Entrainement
2026-05-11 22:22:10.000000,Marrakech,31.6295,-7.9811,19.98,45.0,1019.0,4.63,few clouds,2.0,0.86,96.13,15.09,3.62,Entrainement
2026-05-11 22:22:16.000000,Fes,34.0331,-5.0003,16.08,77.0,1018.0,4.12,clear sky,2.0,1.28,79.26,8.39,4.96,Entrainement
2026-05-12 09:45:51.000000,Casablanca,33.5731,-7.5898,18.95,63.0,1022.0,1.54,clear sky,2.0,3.28,55.67,22.31,5.44,Test
2026-05-12 09:46:04.000000,Rabat,34.0209,-6.8416,20.37,56.0,1022.0,3.09,scattered clouds,1.0,5.73,52.48,13.81,5.4,Test
2026-05-12 09:46:17.000000,Marrakech,31.6295,-7.9811,17.98,59.0,1021.0,1.54,scattered clouds,2.0,3.52,71.27,19.23,4.61,Test
2026-05-12 09:46:29.000000,Fes,34.0331,-5.0003,18.08,67.0,1022.0,1.54,scattered clouds,1.0,1.16,55.03,7.32,4.95,Test
2026-05-12 09:52:09.000000,Casablanca,33.5731,-7.5898,20.19,56.0,1022.0,2.06,scattered clouds,2.0,0.44,89.64,11.12,2.53,Test
2026-05-12 09:52:11.000000,Tanger,35.7595,-5.834,19.64,60.0,1022.0,6.69,scattered clouds,2.0,1.44,90.22,9.21,3.87,Test
2026-05-12 09:52:12.000000,Karia Ba Mohamed,34.3667,-5.2139,21.16,52.0,1022.0,2.02,scattered clouds,2.0,0.41,89.12,7.4,4.34,Test
2026-05-12 09:52:14.000000,Fes,34.0331,-5.0003,19.14,59.0,1022.0,2.57,scattered clouds,2.0,0.38,86.32,7.48,4.43,Test
2026-05-12 10:46:41.000000,Casablanca,33.5731,-7.5898,20.0,56.0,1022.0,2.06,scattered clouds,2.0,0.62,89.86,14.17,3.26,Test
2026-05-12 10:46:56.000000,Rabat,34.0209,-6.8416,22.37,56.0,1022.0,3.09,few clouds,2.0,1.44,90.22,9.21,3.87,Test
2026-05-12 10:47:02.000000,Marrakech,31.6295,-7.9811,18.98,55.0,1021.0,2.06,broken clouds,2.0,1.0,91.37,15.67,3.84,Test
2026-05-12 10:47:17.000000,Fes,34.0331,-5.0003,19.08,59.0,1022.0,2.57,scattered clouds,2.0,0.38,86.32,7.48,4.43,Test
2026-05-12 10:52:16.000000,Casablanca,33.5731,-7.5898,20.96,60.0,1022.0,3.09,scattered clouds,2.0,0.23,93.49,8.82,1.95,Test
2026-05-12 10:52:17.000000,Tanger,35.7595,-5.834,19.64,64.0,1022.0,5.14,scattered clouds,2.0,0.67,96.44,6.78,2.98,Test
2026-05-12 10:52:21.000000,Karia Ba Mohamed,34.3667,-5.2139,21.67,46.0,1021.0,2.61,few clouds,2.0,0.22,91.62,6.73,3.61,Test
2026-05-12 10:52:22.000000,Fes,34.0331,-5.0003,20.14,52.0,1022.0,4.12,scattered clouds,2.0,0.21,88.63,7.59,4.09,Test
2026-05-12 11:47:29.000000,Casablanca,33.5731,-7.5898,20.78,60.0,1021.0,3.09,scattered clouds,2.0,0.31,93.84,11.7,2.64,Test
2026-05-12 11:47:40.000000,Rabat,34.0209,-6.8416,21.37,56.0,1022.0,4.12,clear sky,2.0,0.67,96.44,6.78,2.98,Test
2026-05-12 11:47:47.000000,Marrakech,31.6295,-7.9811,19.98,52.0,1020.0,3.09,broken clouds,2.0,0.46,97.29,13.19,3.49,Test
2026-05-12 11:48:01.000000,Fes,34.0331,-5.0003,20.08,52.0,1022.0,4.12,scattered clouds,2.0,0.21,88.63,7.59,4.09,Test
2026-05-12 11:52:24.000000,Casablanca,33.5731,-7.5898,21.85,53.0,1021.0,3.09,scattered clouds,2.0,0.21,94.6,8.57,1.94,Test
2026-05-12 11:52:25.000000,Tanger,35.7595,-5.834,20.64,60.0,1021.0,5.14,scattered clouds,2.0,0.49,99.34,6.59,3.07,Test
2026-05-12 11:52:26.000000,Karia Ba Mohamed,34.3667,-5.2139,22.87,40.0,1021.0,3.0,few clouds,2.0,0.18,91.61,6.86,3.51,Test
2026-05-12 11:52:28.000000,Fes,34.0331,-5.0003,22.14,43.0,1021.0,4.63,broken clouds,2.0,0.15,88.5,8.01,4.06,Test
2026-05-12 12:48:16.000000,Casablanca,33.5731,-7.5898,22.01,53.0,1021.0,3.09,scattered clouds,2.0,0.26,95.15,11.43,2.64,Test
2026-05-12 12:48:30.000000,Rabat,34.0209,-6.8416,22.37,60.0,1022.0,4.12,clear sky,2.0,0.49,99.34,6.59,3.07,Test
2026-05-12 12:48:45.000000,Marrakech,31.6295,-7.9811,21.98,46.0,1019.0,2.06,broken clouds,3.0,0.32,100.14,11.3,3.22,Test
2026-05-12 12:48:58.000000,Fes,34.0331,-5.0003,22.08,43.0,1021.0,4.63,broken clouds,2.0,0.15,88.5,8.01,4.06,Test
2026-05-12 12:52:29.000000,Casablanca,33.5731,-7.5898,20.74,56.0,1021.0,4.12,scattered clouds,2.0,0.23,97.33,8.54,2.13,Test
2026-05-12 12:52:31.000000,Tanger,35.7595,-5.834,20.64,64.0,1021.0,6.17,scattered clouds,3.0,0.47,103.61,6.8,3.39,Test
2026-05-12 12:52:32.000000,Karia Ba Mohamed,34.3667,-5.2139,23.96,37.0,1020.0,3.87,clear sky,2.0,0.17,94.07,6.31,3.2,Test
2026-05-12 12:52:34.000000,Fes,34.0331,-5.0003,24.14,35.0,1020.0,5.14,broken clouds,2.0,0.13,91.26,6.9,3.33,Test
2026-05-12 13:49:08.000000,Casablanca,33.5731,-7.5898,21.01,56.0,1021.0,4.12,scattered clouds,2.0,0.26,97.99,10.54,2.63,Test
2026-05-12 13:49:14.000000,Rabat,34.0209,-6.8416,22.37,56.0,1021.0,3.6,clear sky,3.0,0.47,103.61,6.8,3.39,Test
2026-05-12 13:49:21.000000,Marrakech,31.6295,-7.9811,22.98,40.0,1018.0,2.57,broken clouds,3.0,0.22,105.22,6.22,1.95,Test
2026-05-12 13:49:28.000000,Fes,34.0331,-5.0003,24.08,35.0,1020.0,5.14,broken clouds,2.0,0.13,91.26,6.9,3.33,Test
2026-05-12 13:52:35.000000,Casablanca,33.5731,-7.5898,21.85,49.0,1021.0,4.12,scattered clouds,3.0,0.27,100.09,7.96,2.31,Test
2026-05-12 13:52:37.000000,Tanger,35.7595,-5.834,20.64,68.0,1021.0,5.66,scattered clouds,3.0,0.5,106.54,6.73,3.61,Test
2026-05-12 13:52:38.000000,Karia Ba Mohamed,34.3667,-5.2139,24.69,32.0,1019.0,3.51,clear sky,2.0,0.18,95.74,5.37,2.83,Test
2026-05-12 13:52:39.000000,Fes,34.0331,-5.0003,25.14,33.0,1019.0,5.66,broken clouds,2.0,0.13,92.72,5.54,2.69,Test
2026-05-12 14:03:08.000000,Casablanca,33.5731,-7.5898,21.85,49.0,1021.0,4.12,scattered clouds,3.0,0.27,100.09,7.96,2.31,Test
2026-05-12 14:03:09.000000,Tanger,35.7595,-5.834,20.64,68.0,1021.0,5.66,scattered clouds,3.0,0.5,106.54,6.73,3.61,Test
2026-05-12 14:03:11.000000,Karia Ba Mohamed,34.3667,-5.2139,24.69,32.0,1019.0,3.51,clear sky,2.0,0.18,95.74,5.37,2.83,Test
2026-05-12 14:03:12.000000,Fes,34.0331,-5.0003,25.14,33.0,1019.0,5.66,broken clouds,2.0,0.13,92.72,5.54,2.69,Test
2026-05-12 14:49:34.000000,Casablanca,33.5731,-7.5898,22.01,49.0,1021.0,4.12,scattered clouds,3.0,0.29,100.5,9.25,2.61,Test
2026-05-12 14:49:41.000000,Rabat,34.0209,-6.8416,21.37,56.0,1021.0,4.12,few clouds,3.0,0.5,106.54,6.73,3.61,Test
2026-05-12 14:49:47.000000,Marrakech,31.6295,-7.9811,25.98,36.0,1018.0,2.06,broken clouds,3.0,0.22,107.13,4.86,1.62,Test
2026-05-12 14:49:53.000000,Fes,34.0331,-5.0003,25.08,33.0,1019.0,5.66,broken clouds,2.0,0.13,92.72,5.54,2.69,Test
2026-05-12 15:03:14.000000,Casablanca,33.5731,-7.5898,21.85,46.0,1020.0,3.09,clear sky,3.0,0.34,102.17,7.6,2.53,Test
2026-05-12 15:03:16.000000,Tanger,35.7595,-5.834,20.64,64.0,1020.0,5.66,scattered clouds,3.0,0.57,109.0,6.82,3.91,Test
2026-05-12 15:03:18.000000,Karia Ba Mohamed,34.3667,-5.2139,25.36,30.0,1018.0,3.61,clear sky,2.0,0.21,97.05,4.97,2.74,Test
2026-05-12 15:03:19.000000,Fes,34.0331,-5.0003,25.14,31.0,1018.0,5.66,broken clouds,2.0,0.15,93.7,4.93,2.44,Test
2026-05-12 15:50:02.000000,Casablanca,33.5731,-7.5898,22.01,46.0,1020.0,3.09,clear sky,3.0,0.34,102.7,8.55,2.74,Test
2026-05-12 15:50:09.000000,Rabat,34.0209,-6.8416,22.37,53.0,1021.0,4.12,few clouds,3.0,0.57,109.0,6.82,3.91,Test
2026-05-12 15:50:18.000000,Marrakech,31.6295,-7.9811,24.98,33.0,1017.0,2.57,scattered clouds,3.0,0.25,107.95,5.0,1.69,Test
2026-05-12 15:50:24.000000,Fes,34.0331,-5.0003,25.08,31.0,1019.0,5.66,broken clouds,2.0,0.15,93.7,4.93,2.44,Test
2026-05-12 17:53:20.000000,Casablanca,33.5731,-7.5898,20.96,56.0,1020.0,3.6,clear sky,3.0,0.83,108.24,7.27,2.85,Test
2026-05-12 17:53:22.000000,Tanger,35.7595,-5.834,19.64,64.0,1020.0,5.14,scattered clouds,3.0,1.65,111.52,7.89,4.9,Test
2026-05-12 17:53:23.000000,Karia Ba Mohamed,34.3667,-5.2139,22.92,41.0,1018.0,6.58,clear sky,2.0,0.55,99.94,5.28,3.33,Test
2026-05-12 17:53:25.000000,Fes,34.0331,-5.0003,23.14,37.0,1018.0,5.14,scattered clouds,2.0,0.48,94.21,4.73,2.73,Test
2026-05-12 18:53:28.000000,Casablanca,33.5731,-7.5898,20.19,60.0,1021.0,3.6,clear sky,3.0,1.31,105.37,7.21,2.59,Test
2026-05-12 18:53:30.000000,Tanger,35.7595,-5.834,18.64,68.0,1021.0,4.63,few clouds,3.0,2.48,105.76,7.29,4.35,Test
2026-05-12 18:53:31.000000,Karia Ba Mohamed,34.3667,-5.2139,19.89,50.0,1019.0,5.08,clear sky,2.0,0.8,97.93,5.53,3.53,Test
2026-05-12 18:53:33.000000,Fes,34.0331,-5.0003,21.14,49.0,1019.0,4.63,few clouds,2.0,0.83,90.58,4.99,3.04,Test
2026-05-12 19:04:00.000000,Casablanca,33.5731,-7.5898,20.78,56.0,1020.0,3.6,clear sky,3.0,0.83,110.14,8.2,3.39,Test
2026-05-12 19:04:19.000000,Rabat,34.0209,-6.8416,20.37,60.0,1020.0,4.12,clear sky,3.0,1.65,111.52,7.89,4.9,Test
2026-05-12 19:04:34.000000,Marrakech,31.6295,-7.9811,26.98,28.0,1016.0,1.54,scattered clouds,3.0,0.68,106.21,8.47,2.66,Test
2026-05-12 19:04:48.000000,Fes,34.0331,-5.0003,23.08,37.0,1018.0,5.14,scattered clouds,2.0,0.48,94.21,4.73,2.73,Test
2026-05-12 19:53:35.000000,Casablanca,33.5731,-7.5898,19.13,63.0,1022.0,3.09,clear sky,3.0,1.82,102.29,7.6,2.42,Test
2026-05-12 19:53:38.000000,Tanger,35.7595,-5.834,17.64,72.0,1021.0,3.09,few clouds,3.0,3.16,100.63,6.84,3.85,Test
2026-05-12 19:53:40.000000,Karia Ba Mohamed,34.3667,-5.2139,17.63,55.0,1020.0,3.61,clear sky,2.0,1.06,95.56,5.81,3.72,Test
2026-05-12 19:53:42.000000,Fes,34.0331,-5.0003,19.14,59.0,1021.0,3.6,few clouds,2.0,1.19,86.38,5.36,3.43,Test
2026-05-12 20:53:43.000000,Casablanca,33.5731,-7.5898,18.07,72.0,1022.0,2.57,clear sky,2.0,2.04,99.64,8.01,2.32,Test
2026-05-12 20:53:45.000000,Tanger,35.7595,-5.834,16.64,77.0,1022.0,2.57,few clouds,2.0,3.32,96.8,6.53,3.42,Test
2026-05-12 20:53:47.000000,Karia Ba Mohamed,34.3667,-5.2139,16.47,60.0,1022.0,2.88,clear sky,2.0,1.27,93.01,6.12,3.89,Test
2026-05-12 20:53:48.000000,Fes,34.0331,-5.0003,17.14,63.0,1022.0,3.09,few clouds,2.0,1.48,83.23,5.82,3.82,Test
2026-05-12 21:53:50.000000,Casablanca,33.5731,-7.5898,18.07,72.0,1022.0,2.06,clear sky,2.0,2.19,95.44,8.46,2.35,Test
2026-05-12 21:53:51.000000,Tanger,35.7595,-5.834,16.64,77.0,1022.0,2.06,few clouds,2.0,3.41,92.51,6.4,3.19,Test
2026-05-12 21:53:53.000000,Karia Ba Mohamed,34.3667,-5.2139,15.54,64.0,1022.0,2.1,clear sky,2.0,1.62,85.4,6.17,3.88,Test
2026-05-12 21:53:54.000000,Fes,34.0331,-5.0003,16.14,67.0,1022.0,2.57,few clouds,2.0,1.79,77.36,6.02,3.99,Test
2026-05-12 22:37:52.000000,Casablanca,33.5731,-7.5898,17.89,72.0,1022.0,2.06,clear sky,2.0,2.29,96.46,8.94,2.87,Test
2026-05-12 22:40:30.000000,Marrakech,31.6295,-7.9811,20.97,49.0,1021.0,6.17,scattered clouds,2.0,1.43,90.38,13.38,3.68,Test
2026-05-12 22:40:41.000000,Fes,34.0331,-5.0003,17.08,63.0,1022.0,2.57,few clouds,2.0,1.79,77.36,6.02,3.99,Test
2026-05-12 22:43:35.000000,Rabat,34.0209,-6.8416,15.37,88.0,1022.0,1.54,clear sky,2.0,3.41,92.51,6.4,3.19,Test
2026-05-13 09:28:53.000000,Casablanca,33.5731,-7.5898,18.95,68.0,1021.0,1.54,few clouds,2.0,2.88,72.63,15.43,5.63,Test
2026-05-13 09:29:06.000000,Rabat,34.0209,-6.8416,18.37,88.0,1021.0,2.06,clear sky,2.0,4.92,64.57,9.61,4.66,Test
2026-05-13 09:29:21.000000,Marrakech,31.6295,-7.9811,17.98,68.0,1020.0,1.03,clear sky,2.0,4.34,80.04,13.04,4.16,Test
2026-05-13 09:29:27.000000,Fes,34.0331,-5.0003,17.08,72.0,1021.0,2.06,clear sky,1.0,2.35,37.8,6.7,4.2,Test
2026-05-13 10:29:37.000000,Casablanca,33.5731,-7.5898,20.0,60.0,1021.0,1.54,few clouds,2.0,2.36,79.73,16.04,5.97,Test
2026-05-13 10:29:45.000000,Rabat,34.0209,-6.8416,20.37,64.0,1021.0,2.06,few clouds,2.0,4.57,68.71,10.36,5.11,Test
2026-05-13 10:29:55.000000,Marrakech,31.6295,-7.9811,18.98,59.0,1019.0,1.03,clear sky,2.0,3.59,79.23,13.58,4.28,Test
2026-05-13 10:30:07.000000,Fes,34.0331,-5.0003,19.08,63.0,1020.0,3.6,clear sky,2.0,0.47,87.64,7.81,4.65,Test
2026-05-13 11:30:13.000000,Casablanca,33.5731,-7.5898,20.01,52.0,1020.0,2.57,clear sky,3.0,0.72,106.84,14.29,5.97,Test
2026-05-13 11:30:20.000000,Rabat,34.0209,-6.8416,21.37,60.0,1020.0,3.6,few clouds,3.0,1.32,103.56,11.25,6.51,Test
2026-05-13 11:30:26.000000,Marrakech,31.6295,-7.9811,21.97,53.0,1019.0,2.06,clear sky,3.0,0.43,104.52,10.13,3.2,Test
2026-05-13 11:30:32.000000,Fes,34.0331,-5.0003,21.08,52.0,1020.0,1.54,clear sky,2.0,0.26,93.49,7.75,4.68,Test
2026-05-13 11:38:46.000000,Casablanca,33.5731,-7.5898,20.18,49.0,1020.0,3.6,clear sky,3.0,0.55,111.13,14.0,6.67,Test
2026-05-13 11:38:48.000000,Tanger,35.7595,-5.834,19.64,64.0,1020.0,3.6,scattered clouds,3.0,0.95,108.39,12.15,7.63,Test
2026-05-13 11:38:49.000000,Karia Ba Mohamed,34.3667,-5.2139,23.48,36.0,1019.0,3.03,clear sky,2.0,0.3,96.02,8.24,4.62,Test
2026-05-13 11:38:51.000000,Fes,34.0331,-5.0003,23.14,43.0,1019.0,2.57,few clouds,2.0,0.21,95.06,7.81,4.77,Test
2026-05-13 12:30:40.000000,Casablanca,33.5731,-7.5898,20.01,49.0,1020.0,3.6,clear sky,3.0,0.55,110.7,14.93,6.83,Test
2026-05-13 12:30:47.000000,Rabat,34.0209,-6.8416,21.37,60.0,1020.0,4.12,few clouds,3.0,0.95,108.39,12.15,7.63,Test
2026-05-13 12:30:54.000000,Marrakech,31.6295,-7.9811,22.98,46.0,1018.0,2.06,clear sky,3.0,0.35,105.64,10.18,3.28,Test
2026-05-13 12:31:01.000000,Fes,34.0331,-5.0003,23.03,43.0,1019.0,2.57,few clouds,2.0,0.21,95.06,7.81,4.77,Test
2026-05-13 12:38:52.000000,Casablanca,33.5731,-7.5898,20.74,56.0,1020.0,3.09,clear sky,3.0,0.47,115.73,13.62,6.95,Test
2026-05-13 12:38:53.000000,Tanger,35.7595,-5.834,19.64,68.0,1020.0,3.6,scattered clouds,3.0,0.7,112.44,11.34,7.34,Test
2026-05-13 12:38:55.000000,Karia Ba Mohamed,34.3667,-5.2139,24.62,29.0,1018.0,3.47,clear sky,2.0,0.24,99.99,7.72,4.33,Test
2026-05-13 12:38:56.000000,Fes,34.0331,-5.0003,24.14,35.0,1018.0,2.57,few clouds,2.0,0.19,99.11,7.38,4.44,Test
2026-05-13 13:31:08.000000,Casablanca,33.5731,-7.5898,21.01,56.0,1020.0,3.09,clear sky,3.0,0.55,110.7,14.93,6.83,Test
2026-05-13 13:31:15.000000,Rabat,34.0209,-6.8416,21.37,56.0,1020.0,4.12,clear sky,3.0,0.95,108.39,12.15,7.63,Test
2026-05-13 13:31:21.000000,Marrakech,31.6295,-7.9811,23.98,43.0,1017.0,2.06,clear sky,3.0,0.29,112.67,7.82,2.55,Test
2026-05-13 13:31:28.000000,Fes,34.0331,-5.0003,24.01,35.0,1020.0,2.57,few clouds,2.0,0.21,95.06,7.81,4.77,Test
2026-05-13 13:38:58.000000,Casablanca,33.5731,-7.5898,20.74,56.0,1019.0,3.6,few clouds,3.0,0.45,115.2,12.61,6.57,Test
2026-05-13 13:38:59.000000,Tanger,35.7595,-5.834,20.64,60.0,1019.0,4.12,scattered clouds,3.0,0.63,112.69,9.31,5.99,Test
2026-05-13 13:39:01.000000,Karia Ba Mohamed,34.3667,-5.2139,25.2,26.0,1017.0,4.0,clear sky,3.0,0.23,101.89,6.68,3.39,Test
2026-05-13 13:39:02.000000,Fes,34.0331,-5.0003,24.14,28.0,1017.0,2.57,few clouds,3.0,0.19,100.82,6.96,3.81,Test
2026-05-13 14:31:34.000000,Casablanca,33.5731,-7.5898,21.01,56.0,1020.0,3.6,few clouds,3.0,0.47,114.77,14.32,6.9,Test
2026-05-13 14:31:41.000000,Rabat,34.0209,-6.8416,21.37,56.0,1020.0,5.14,clear sky,3.0,0.71,112.51,9.75,6.21,Test
2026-05-13 14:31:47.000000,Marrakech,31.6295,-7.9811,26.98,34.0,1016.0,2.57,scattered clouds,3.0,0.27,113.5,7.01,2.43,Test
